,history_generator_loss,history_discriminator_loss
1856,"tf.Tensor(1.8790984, shape=(), dtype=float32)","tf.Tensor(0.8913939, shape=(), dtype=float32)"
1857,"tf.Tensor(1.9307618, shape=(), dtype=float32)","tf.Tensor(0.7974655, shape=(), dtype=float32)"
1858,"tf.Tensor(1.8774018, shape=(), dtype=float32)","tf.Tensor(0.77861035, shape=(), dtype=float32)"
1859,"tf.Tensor(1.6770928, shape=(), dtype=float32)","tf.Tensor(0.74026585, shape=(), dtype=float32)"
1860,"tf.Tensor(1.4632285, shape=(), dtype=float32)","tf.Tensor(0.68864393, shape=(), dtype=float32)"
1861,"tf.Tensor(1.4351342, shape=(), dtype=float32)","tf.Tensor(0.63456106, shape=(), dtype=float32)"
1862,"tf.Tensor(1.3999641, shape=(), dtype=float32)","tf.Tensor(0.6303518, shape=(), dtype=float32)"
1863,"tf.Tensor(1.3304539, shape=(), dtype=float32)","tf.Tensor(0.4865744, shape=(), dtype=float32)"
1864,"tf.Tensor(1.3484097, shape=(), dtype=float32)","tf.Tensor(0.5569302, shape=(), dtype=float32)"
1865,"tf.Tensor(1.3861642, shape=(), dtype=float32)","tf.Tensor(0.55834675, shape=(), dtype=float32)"
1866,"tf.Tensor(1.4580896, shape=(), dtype=float32)","tf.Tensor(0.5276412, shape=(), dtype=float32)"
1867,"tf.Tensor(1.5630865, shape=(), dtype=float32)","tf.Tensor(0.50081944, shape=(), dtype=float32)"
1868,"tf.Tensor(1.6909845, shape=(), dtype=float32)","tf.Tensor(0.42674357, shape=(), dtype=float32)"
1869,"tf.Tensor(1.7848479, shape=(), dtype=float32)","tf.Tensor(0.38751408, shape=(), dtype=float32)"
1870,"tf.Tensor(1.7748562, shape=(), dtype=float32)","tf.Tensor(0.49508473, shape=(), dtype=float32)"
1871,"tf.Tensor(1.8484633, shape=(), dtype=float32)","tf.Tensor(0.43473262, shape=(), dtype=float32)"
1872,"tf.Tensor(1.9326304, shape=(), dtype=float32)","tf.Tensor(0.4038958, shape=(), dtype=float32)"
1873,"tf.Tensor(1.9510027, shape=(), dtype=float32)","tf.Tensor(0.44500887, shape=(), dtype=float32)"
1874,"tf.Tensor(1.9876606, shape=(), dtype=float32)","tf.Tensor(0.3554924, shape=(), dtype=float32)"
1875,"tf.Tensor(1.8992364, shape=(), dtype=float32)","tf.Tensor(0.3962708, shape=(), dtype=float32)"
1876,"tf.Tensor(1.9071004, shape=(), dtype=float32)","tf.Tensor(0.34761587, shape=(), dtype=float32)"
1877,"tf.Tensor(1.9690819, shape=(), dtype=float32)","tf.Tensor(0.32336324, shape=(), dtype=float32)"
1878,"tf.Tensor(2.024214, shape=(), dtype=float32)","tf.Tensor(0.3026417, shape=(), dtype=float32)"
1879,"tf.Tensor(2.0005684, shape=(), dtype=float32)","tf.Tensor(0.30719984, shape=(), dtype=float32)"
1880,"tf.Tensor(2.008089, shape=(), dtype=float32)","tf.Tensor(0.29531717, shape=(), dtype=float32)"
1881,"tf.Tensor(2.0252414, shape=(), dtype=float32)","tf.Tensor(0.289806, shape=(), dtype=float32)"
1882,"tf.Tensor(2.0500302, shape=(), dtype=float32)","tf.Tensor(0.2663017, shape=(), dtype=float32)"
1883,"tf.Tensor(2.131887, shape=(), dtype=float32)","tf.Tensor(0.30451962, shape=(), dtype=float32)"
1884,"tf.Tensor(2.1632872, shape=(), dtype=float32)","tf.Tensor(0.23260753, shape=(), dtype=float32)"
1885,"tf.Tensor(2.215113, shape=(), dtype=float32)","tf.Tensor(0.19629288, shape=(), dtype=float32)"
1886,"tf.Tensor(2.2651703, shape=(), dtype=float32)","tf.Tensor(0.21060187, shape=(), dtype=float32)"
1887,"tf.Tensor(2.3733532, shape=(), dtype=float32)","tf.Tensor(0.21390401, shape=(), dtype=float32)"
1888,"tf.Tensor(2.3450975, shape=(), dtype=float32)","tf.Tensor(0.22510433, shape=(), dtype=float32)"
1889,"tf.Tensor(2.43431, shape=(), dtype=float32)","tf.Tensor(0.22184336, shape=(), dtype=float32)"
1890,"tf.Tensor(2.4883475, shape=(), dtype=float32)","tf.Tensor(0.20317432, shape=(), dtype=float32)"
1891,"tf.Tensor(2.5498054, shape=(), dtype=float32)","tf.Tensor(0.19811225, shape=(), dtype=float32)"
1892,"tf.Tensor(2.5971467, shape=(), dtype=float32)","tf.Tensor(0.19815141, shape=(), dtype=float32)"
1893,"tf.Tensor(2.662396, shape=(), dtype=float32)","tf.Tensor(0.1653879, shape=(), dtype=float32)"
1894,"tf.Tensor(2.5970116, shape=(), dtype=float32)","tf.Tensor(0.1799936, shape=(), dtype=float32)"
1895,"tf.Tensor(2.763793, shape=(), dtype=float32)","tf.Tensor(0.15930116, shape=(), dtype=float32)"
1896,"tf.Tensor(2.7958784, shape=(), dtype=float32)","tf.Tensor(0.16570222, shape=(), dtype=float32)"
1897,"tf.Tensor(2.8427281, shape=(), dtype=float32)","tf.Tensor(0.1712743, shape=(), dtype=float32)"
1898,"tf.Tensor(2.8064957, shape=(), dtype=float32)","tf.Tensor(0.15512356, shape=(), dtype=float32)"
1899,"tf.Tensor(2.7671103, shape=(), dtype=float32)","tf.Tensor(0.19455177, shape=(), dtype=float32)"
1900,"tf.Tensor(2.8505392, shape=(), dtype=float32)","tf.Tensor(0.14658655, shape=(), dtype=float32)"
1901,"tf.Tensor(2.7010245, shape=(), dtype=float32)","tf.Tensor(0.1668751, shape=(), dtype=float32)"
1902,"tf.Tensor(2.6967783, shape=(), dtype=float32)","tf.Tensor(0.21282141, shape=(), dtype=float32)"
1903,"tf.Tensor(2.7946134, shape=(), dtype=float32)","tf.Tensor(0.16342293, shape=(), dtype=float32)"
1904,"tf.Tensor(2.8836687, shape=(), dtype=float32)","tf.Tensor(0.10952546, shape=(), dtype=float32)"
1905,"tf.Tensor(2.8431127, shape=(), dtype=float32)","tf.Tensor(0.14048362, shape=(), dtype=float32)"
1906,"tf.Tensor(2.7670043, shape=(), dtype=float32)","tf.Tensor(0.14876528, shape=(), dtype=float32)"
1907,"tf.Tensor(2.8334737, shape=(), dtype=float32)","tf.Tensor(0.13919312, shape=(), dtype=float32)"
1908,"tf.Tensor(2.7799149, shape=(), dtype=float32)","tf.Tensor(0.1683408, shape=(), dtype=float32)"
1909,"tf.Tensor(2.883174, shape=(), dtype=float32)","tf.Tensor(0.13434123, shape=(), dtype=float32)"
1910,"tf.Tensor(2.9012737, shape=(), dtype=float32)","tf.Tensor(0.08563613, shape=(), dtype=float32)"
1911,"tf.Tensor(2.852974, shape=(), dtype=float32)","tf.Tensor(0.12942304, shape=(), dtype=float32)"
1912,"tf.Tensor(2.862392, shape=(), dtype=float32)","tf.Tensor(0.14312491, shape=(), dtype=float32)"
1913,"tf.Tensor(2.8793824, shape=(), dtype=float32)","tf.Tensor(0.181353, shape=(), dtype=float32)"
1914,"tf.Tensor(2.9222202, shape=(), dtype=float32)","tf.Tensor(0.11531311, shape=(), dtype=float32)"
1915,"tf.Tensor(2.8743174, shape=(), dtype=float32)","tf.Tensor(0.14227535, shape=(), dtype=float32)"
1916,"tf.Tensor(2.9349513, shape=(), dtype=float32)","tf.Tensor(0.13369305, shape=(), dtype=float32)"
1917,"tf.Tensor(2.9164505, shape=(), dtype=float32)","tf.Tensor(0.12105292, shape=(), dtype=float32)"
1918,"tf.Tensor(2.8342028, shape=(), dtype=float32)","tf.Tensor(0.17099258, shape=(), dtype=float32)"
1919,"tf.Tensor(2.9590342, shape=(), dtype=float32)","tf.Tensor(0.14491703, shape=(), dtype=float32)"
1920,"tf.Tensor(2.9990444, shape=(), dtype=float32)","tf.Tensor(0.16369426, shape=(), dtype=float32)"
1921,"tf.Tensor(2.8991814, shape=(), dtype=float32)","tf.Tensor(0.14210874, shape=(), dtype=float32)"
1922,"tf.Tensor(2.8412666, shape=(), dtype=float32)","tf.Tensor(0.15134466, shape=(), dtype=float32)"
1923,"tf.Tensor(2.8117957, shape=(), dtype=float32)","tf.Tensor(0.16689603, shape=(), dtype=float32)"
1924,"tf.Tensor(2.8302958, shape=(), dtype=float32)","tf.Tensor(0.15340559, shape=(), dtype=float32)"
1925,"tf.Tensor(2.8219004, shape=(), dtype=float32)","tf.Tensor(0.14817175, shape=(), dtype=float32)"
1926,"tf.Tensor(2.8306994, shape=(), dtype=float32)","tf.Tensor(0.13172911, shape=(), dtype=float32)"
1927,"tf.Tensor(2.8416522, shape=(), dtype=float32)","tf.Tensor(0.12660804, shape=(), dtype=float32)"
1928,"tf.Tensor(2.8450446, shape=(), dtype=float32)","tf.Tensor(0.15483582, shape=(), dtype=float32)"
1929,"tf.Tensor(2.782608, shape=(), dtype=float32)","tf.Tensor(0.1741143, shape=(), dtype=float32)"
1930,"tf.Tensor(2.8591537, shape=(), dtype=float32)","tf.Tensor(0.1914268, shape=(), dtype=float32)"
1931,"tf.Tensor(2.7486386, shape=(), dtype=float32)","tf.Tensor(0.25823167, shape=(), dtype=float32)"
1932,"tf.Tensor(2.8608449, shape=(), dtype=float32)","tf.Tensor(0.18032663, shape=(), dtype=float32)"
1933,"tf.Tensor(2.7404342, shape=(), dtype=float32)","tf.Tensor(0.2232439, shape=(), dtype=float32)"
1934,"tf.Tensor(2.6983554, shape=(), dtype=float32)","tf.Tensor(0.29955292, shape=(), dtype=float32)"
1935,"tf.Tensor(2.8326573, shape=(), dtype=float32)","tf.Tensor(0.16488698, shape=(), dtype=float32)"
1936,"tf.Tensor(2.639853, shape=(), dtype=float32)","tf.Tensor(0.22506833, shape=(), dtype=float32)"
1937,"tf.Tensor(2.5820074, shape=(), dtype=float32)","tf.Tensor(0.3010373, shape=(), dtype=float32)"
1938,"tf.Tensor(2.5916972, shape=(), dtype=float32)","tf.Tensor(0.17236388, shape=(), dtype=float32)"
1939,"tf.Tensor(2.6549356, shape=(), dtype=float32)","tf.Tensor(0.29954243, shape=(), dtype=float32)"
1940,"tf.Tensor(2.682212, shape=(), dtype=float32)","tf.Tensor(0.173247, shape=(), dtype=float32)"
1941,"tf.Tensor(2.5546467, shape=(), dtype=float32)","tf.Tensor(0.24895369, shape=(), dtype=float32)"
1942,"tf.Tensor(2.617874, shape=(), dtype=float32)","tf.Tensor(0.20707268, shape=(), dtype=float32)"
1943,"tf.Tensor(2.5148745, shape=(), dtype=float32)","tf.Tensor(0.26113367, shape=(), dtype=float32)"
1944,"tf.Tensor(2.4732063, shape=(), dtype=float32)","tf.Tensor(0.22179665, shape=(), dtype=float32)"
1945,"tf.Tensor(2.2414098, shape=(), dtype=float32)","tf.Tensor(0.4081899, shape=(), dtype=float32)"
1946,"tf.Tensor(2.1831317, shape=(), dtype=float32)","tf.Tensor(0.39866245, shape=(), dtype=float32)"
1947,"tf.Tensor(2.170071, shape=(), dtype=float32)","tf.Tensor(0.3560096, shape=(), dtype=float32)"
1948,"tf.Tensor(2.04873, shape=(), dtype=float32)","tf.Tensor(0.45814943, shape=(), dtype=float32)"
1949,"tf.Tensor(1.742821, shape=(), dtype=float32)","tf.Tensor(0.61289334, shape=(), dtype=float32)"
1950,"tf.Tensor(1.5207742, shape=(), dtype=float32)","tf.Tensor(0.6738372, shape=(), dtype=float32)"
1951,"tf.Tensor(0.9238975, shape=(), dtype=float32)","tf.Tensor(1.0733695, shape=(), dtype=float32)"
1952,"tf.Tensor(0.5762155, shape=(), dtype=float32)","tf.Tensor(1.5002966, shape=(), dtype=float32)"
1953,"tf.Tensor(0.30148947, shape=(), dtype=float32)","tf.Tensor(2.2063327, shape=(), dtype=float32)"
1954,"tf.Tensor(0.27198663, shape=(), dtype=float32)","tf.Tensor(2.2014961, shape=(), dtype=float32)"
1955,"tf.Tensor(0.3929137, shape=(), dtype=float32)","tf.Tensor(2.3519037, shape=(), dtype=float32)"
1956,"tf.Tensor(0.9140116, shape=(), dtype=float32)","tf.Tensor(2.1686368, shape=(), dtype=float32)"
1957,"tf.Tensor(1.7613394, shape=(), dtype=float32)","tf.Tensor(2.6157675, shape=(), dtype=float32)"
1958,"tf.Tensor(2.4792292, shape=(), dtype=float32)","tf.Tensor(2.3249512, shape=(), dtype=float32)"
1959,"tf.Tensor(2.103506, shape=(), dtype=float32)","tf.Tensor(2.1636412, shape=(), dtype=float32)"
1960,"tf.Tensor(1.2002485, shape=(), dtype=float32)","tf.Tensor(1.8504926, shape=(), dtype=float32)"
1961,"tf.Tensor(0.5954735, shape=(), dtype=float32)","tf.Tensor(2.1743946, shape=(), dtype=float32)"
1962,"tf.Tensor(0.63053185, shape=(), dtype=float32)","tf.Tensor(2.1201742, shape=(), dtype=float32)"
1963,"tf.Tensor(1.1103039, shape=(), dtype=float32)","tf.Tensor(1.6745259, shape=(), dtype=float32)"
1964,"tf.Tensor(2.2031305, shape=(), dtype=float32)","tf.Tensor(1.5045698, shape=(), dtype=float32)"
1965,"tf.Tensor(3.172499, shape=(), dtype=float32)","tf.Tensor(1.7935632, shape=(), dtype=float32)"
1966,"tf.Tensor(3.1614647, shape=(), dtype=float32)","tf.Tensor(1.5660812, shape=(), dtype=float32)"
1967,"tf.Tensor(2.8281465, shape=(), dtype=float32)","tf.Tensor(1.4910249, shape=(), dtype=float32)"
1968,"tf.Tensor(2.2371852, shape=(), dtype=float32)","tf.Tensor(1.3723328, shape=(), dtype=float32)"
1969,"tf.Tensor(1.5628375, shape=(), dtype=float32)","tf.Tensor(1.3505843, shape=(), dtype=float32)"
1970,"tf.Tensor(1.0420442, shape=(), dtype=float32)","tf.Tensor(1.2935563, shape=(), dtype=float32)"
1971,"tf.Tensor(0.92739666, shape=(), dtype=float32)","tf.Tensor(1.4655755, shape=(), dtype=float32)"
1972,"tf.Tensor(0.9222364, shape=(), dtype=float32)","tf.Tensor(1.3737493, shape=(), dtype=float32)"
1973,"tf.Tensor(1.3362038, shape=(), dtype=float32)","tf.Tensor(1.2301383, shape=(), dtype=float32)"
1974,"tf.Tensor(1.9958218, shape=(), dtype=float32)","tf.Tensor(1.2089723, shape=(), dtype=float32)"
1975,"tf.Tensor(2.4442677, shape=(), dtype=float32)","tf.Tensor(1.297452, shape=(), dtype=float32)"
1976,"tf.Tensor(2.5450702, shape=(), dtype=float32)","tf.Tensor(1.1363676, shape=(), dtype=float32)"
1977,"tf.Tensor(2.3557935, shape=(), dtype=float32)","tf.Tensor(1.2193568, shape=(), dtype=float32)"
1978,"tf.Tensor(2.1229637, shape=(), dtype=float32)","tf.Tensor(1.1273137, shape=(), dtype=float32)"
1979,"tf.Tensor(1.7290647, shape=(), dtype=float32)","tf.Tensor(1.0616716, shape=(), dtype=float32)"
1980,"tf.Tensor(1.4957569, shape=(), dtype=float32)","tf.Tensor(1.0152937, shape=(), dtype=float32)"
1981,"tf.Tensor(1.4546549, shape=(), dtype=float32)","tf.Tensor(0.9682473, shape=(), dtype=float32)"
1982,"tf.Tensor(1.4045061, shape=(), dtype=float32)","tf.Tensor(1.0329942, shape=(), dtype=float32)"
1983,"tf.Tensor(1.5690418, shape=(), dtype=float32)","tf.Tensor(1.0404022, shape=(), dtype=float32)"
1984,"tf.Tensor(1.6875036, shape=(), dtype=float32)","tf.Tensor(0.9085468, shape=(), dtype=float32)"
1985,"tf.Tensor(2.016243, shape=(), dtype=float32)","tf.Tensor(0.9802386, shape=(), dtype=float32)"
1986,"tf.Tensor(2.1152334, shape=(), dtype=float32)","tf.Tensor(0.8335719, shape=(), dtype=float32)"
1987,"tf.Tensor(2.4962602, shape=(), dtype=float32)","tf.Tensor(0.94178253, shape=(), dtype=float32)"
1988,"tf.Tensor(2.3137136, shape=(), dtype=float32)","tf.Tensor(0.9307046, shape=(), dtype=float32)"
1989,"tf.Tensor(2.3399348, shape=(), dtype=float32)","tf.Tensor(0.8993721, shape=(), dtype=float32)"
1990,"tf.Tensor(2.0003917, shape=(), dtype=float32)","tf.Tensor(0.9102043, shape=(), dtype=float32)"
1991,"tf.Tensor(1.7411984, shape=(), dtype=float32)","tf.Tensor(0.8155766, shape=(), dtype=float32)"
1992,"tf.Tensor(1.6119151, shape=(), dtype=float32)","tf.Tensor(0.8601143, shape=(), dtype=float32)"
1993,"tf.Tensor(1.3963287, shape=(), dtype=float32)","tf.Tensor(0.8843521, shape=(), dtype=float32)"
1994,"tf.Tensor(1.5762858, shape=(), dtype=float32)","tf.Tensor(0.7991178, shape=(), dtype=float32)"
1995,"tf.Tensor(1.6299376, shape=(), dtype=float32)","tf.Tensor(0.84739494, shape=(), dtype=float32)"
1996,"tf.Tensor(1.7862792, shape=(), dtype=float32)","tf.Tensor(0.7929209, shape=(), dtype=float32)"
1997,"tf.Tensor(2.0221326, shape=(), dtype=float32)","tf.Tensor(0.82194066, shape=(), dtype=float32)"
1998,"tf.Tensor(1.8192074, shape=(), dtype=float32)","tf.Tensor(0.89224756, shape=(), dtype=float32)"
1999,"tf.Tensor(1.7705178, shape=(), dtype=float32)","tf.Tensor(0.85678214, shape=(), dtype=float32)"
2000,"tf.Tensor(1.8525183, shape=(), dtype=float32)","tf.Tensor(0.79330844, shape=(), dtype=float32)"
2001,"tf.Tensor(1.7111312, shape=(), dtype=float32)","tf.Tensor(0.8623065, shape=(), dtype=float32)"
2002,"tf.Tensor(1.4976814, shape=(), dtype=float32)","tf.Tensor(0.90191835, shape=(), dtype=float32)"
2003,"tf.Tensor(1.4426069, shape=(), dtype=float32)","tf.Tensor(0.8770639, shape=(), dtype=float32)"
2004,"tf.Tensor(1.2239517, shape=(), dtype=float32)","tf.Tensor(1.0661666, shape=(), dtype=float32)"
2005,"tf.Tensor(1.1369643, shape=(), dtype=float32)","tf.Tensor(0.96114415, shape=(), dtype=float32)"
2006,"tf.Tensor(1.0279031, shape=(), dtype=float32)","tf.Tensor(1.2073464, shape=(), dtype=float32)"
2007,"tf.Tensor(0.9499847, shape=(), dtype=float32)","tf.Tensor(1.1257762, shape=(), dtype=float32)"
2008,"tf.Tensor(0.93294597, shape=(), dtype=float32)","tf.Tensor(1.3522015, shape=(), dtype=float32)"
2009,"tf.Tensor(0.9407952, shape=(), dtype=float32)","tf.Tensor(1.2876456, shape=(), dtype=float32)"
2010,"tf.Tensor(0.85180855, shape=(), dtype=float32)","tf.Tensor(1.4507964, shape=(), dtype=float32)"
2011,"tf.Tensor(0.7704306, shape=(), dtype=float32)","tf.Tensor(1.3630917, shape=(), dtype=float32)"
2012,"tf.Tensor(0.78893524, shape=(), dtype=float32)","tf.Tensor(1.2396262, shape=(), dtype=float32)"
2013,"tf.Tensor(0.818424, shape=(), dtype=float32)","tf.Tensor(1.2575094, shape=(), dtype=float32)"
2014,"tf.Tensor(0.7878376, shape=(), dtype=float32)","tf.Tensor(1.2656951, shape=(), dtype=float32)"
2015,"tf.Tensor(0.84069467, shape=(), dtype=float32)","tf.Tensor(1.0562167, shape=(), dtype=float32)"
2016,"tf.Tensor(0.8473721, shape=(), dtype=float32)","tf.Tensor(1.089092, shape=(), dtype=float32)"
2017,"tf.Tensor(0.90853757, shape=(), dtype=float32)","tf.Tensor(0.94277, shape=(), dtype=float32)"
2018,"tf.Tensor(0.8703639, shape=(), dtype=float32)","tf.Tensor(0.87956125, shape=(), dtype=float32)"
2019,"tf.Tensor(0.82875556, shape=(), dtype=float32)","tf.Tensor(0.8889669, shape=(), dtype=float32)"
2020,"tf.Tensor(0.9675936, shape=(), dtype=float32)","tf.Tensor(0.7576294, shape=(), dtype=float32)"
2021,"tf.Tensor(0.9205713, shape=(), dtype=float32)","tf.Tensor(0.7494185, shape=(), dtype=float32)"
2022,"tf.Tensor(0.9033995, shape=(), dtype=float32)","tf.Tensor(0.7722572, shape=(), dtype=float32)"
2023,"tf.Tensor(0.8706399, shape=(), dtype=float32)","tf.Tensor(0.8116554, shape=(), dtype=float32)"
2024,"tf.Tensor(0.8532062, shape=(), dtype=float32)","tf.Tensor(0.8032371, shape=(), dtype=float32)"
2025,"tf.Tensor(0.9131971, shape=(), dtype=float32)","tf.Tensor(0.76642245, shape=(), dtype=float32)"
2026,"tf.Tensor(0.9066534, shape=(), dtype=float32)","tf.Tensor(0.8281487, shape=(), dtype=float32)"
2027,"tf.Tensor(0.9611181, shape=(), dtype=float32)","tf.Tensor(0.76542944, shape=(), dtype=float32)"
2028,"tf.Tensor(1.0693513, shape=(), dtype=float32)","tf.Tensor(0.71814907, shape=(), dtype=float32)"
2029,"tf.Tensor(1.2011309, shape=(), dtype=float32)","tf.Tensor(0.68066525, shape=(), dtype=float32)"
2030,"tf.Tensor(1.3920236, shape=(), dtype=float32)","tf.Tensor(0.7258634, shape=(), dtype=float32)"
2031,"tf.Tensor(1.5498078, shape=(), dtype=float32)","tf.Tensor(0.72952783, shape=(), dtype=float32)"
2032,"tf.Tensor(1.64835, shape=(), dtype=float32)","tf.Tensor(0.6728773, shape=(), dtype=float32)"
2033,"tf.Tensor(1.8267927, shape=(), dtype=float32)","tf.Tensor(0.8034478, shape=(), dtype=float32)"
2034,"tf.Tensor(1.9898511, shape=(), dtype=float32)","tf.Tensor(0.7417033, shape=(), dtype=float32)"
2035,"tf.Tensor(2.0054007, shape=(), dtype=float32)","tf.Tensor(0.7271467, shape=(), dtype=float32)"
2036,"tf.Tensor(1.9318469, shape=(), dtype=float32)","tf.Tensor(0.74477017, shape=(), dtype=float32)"
2037,"tf.Tensor(1.8914163, shape=(), dtype=float32)","tf.Tensor(0.8286234, shape=(), dtype=float32)"
2038,"tf.Tensor(1.907522, shape=(), dtype=float32)","tf.Tensor(0.7751986, shape=(), dtype=float32)"
2039,"tf.Tensor(1.7870969, shape=(), dtype=float32)","tf.Tensor(0.75193566, shape=(), dtype=float32)"
2040,"tf.Tensor(1.7119133, shape=(), dtype=float32)","tf.Tensor(0.77765787, shape=(), dtype=float32)"
2041,"tf.Tensor(1.5153167, shape=(), dtype=float32)","tf.Tensor(0.7788957, shape=(), dtype=float32)"
2042,"tf.Tensor(1.5518172, shape=(), dtype=float32)","tf.Tensor(0.8298986, shape=(), dtype=float32)"
2043,"tf.Tensor(1.4798453, shape=(), dtype=float32)","tf.Tensor(0.86859274, shape=(), dtype=float32)"
2044,"tf.Tensor(1.4834535, shape=(), dtype=float32)","tf.Tensor(0.81100106, shape=(), dtype=float32)"
2045,"tf.Tensor(1.6424168, shape=(), dtype=float32)","tf.Tensor(0.7617291, shape=(), dtype=float32)"
2046,"tf.Tensor(1.652453, shape=(), dtype=float32)","tf.Tensor(0.8411132, shape=(), dtype=float32)"
2047,"tf.Tensor(1.934894, shape=(), dtype=float32)","tf.Tensor(0.9300947, shape=(), dtype=float32)"
2048,"tf.Tensor(1.888622, shape=(), dtype=float32)","tf.Tensor(0.8352444, shape=(), dtype=float32)"
2049,"tf.Tensor(1.9736474, shape=(), dtype=float32)","tf.Tensor(0.9050504, shape=(), dtype=float32)"
2050,"tf.Tensor(2.066307, shape=(), dtype=float32)","tf.Tensor(0.9096346, shape=(), dtype=float32)"
2051,"tf.Tensor(1.7329366, shape=(), dtype=float32)","tf.Tensor(0.89229566, shape=(), dtype=float32)"
2052,"tf.Tensor(1.871517, shape=(), dtype=float32)","tf.Tensor(0.9654567, shape=(), dtype=float32)"
2053,"tf.Tensor(1.8044496, shape=(), dtype=float32)","tf.Tensor(0.9746784, shape=(), dtype=float32)"
2054,"tf.Tensor(1.8603221, shape=(), dtype=float32)","tf.Tensor(0.9895775, shape=(), dtype=float32)"
2055,"tf.Tensor(1.679172, shape=(), dtype=float32)","tf.Tensor(0.9572373, shape=(), dtype=float32)"
2056,"tf.Tensor(1.6411713, shape=(), dtype=float32)","tf.Tensor(0.97887623, shape=(), dtype=float32)"
2057,"tf.Tensor(1.6653446, shape=(), dtype=float32)","tf.Tensor(1.0541551, shape=(), dtype=float32)"
2058,"tf.Tensor(1.5481322, shape=(), dtype=float32)","tf.Tensor(0.84067255, shape=(), dtype=float32)"
2059,"tf.Tensor(1.6058038, shape=(), dtype=float32)","tf.Tensor(1.1055422, shape=(), dtype=float32)"
2060,"tf.Tensor(1.4947953, shape=(), dtype=float32)","tf.Tensor(1.0807776, shape=(), dtype=float32)"
2061,"tf.Tensor(1.6107719, shape=(), dtype=float32)","tf.Tensor(1.0759878, shape=(), dtype=float32)"
2062,"tf.Tensor(1.5917351, shape=(), dtype=float32)","tf.Tensor(0.9357302, shape=(), dtype=float32)"
2063,"tf.Tensor(1.7420607, shape=(), dtype=float32)","tf.Tensor(1.0136657, shape=(), dtype=float32)"
2064,"tf.Tensor(1.6882164, shape=(), dtype=float32)","tf.Tensor(1.2260364, shape=(), dtype=float32)"
2065,"tf.Tensor(1.6756419, shape=(), dtype=float32)","tf.Tensor(1.114813, shape=(), dtype=float32)"
2066,"tf.Tensor(1.4200902, shape=(), dtype=float32)","tf.Tensor(1.1134082, shape=(), dtype=float32)"
2067,"tf.Tensor(1.4686065, shape=(), dtype=float32)","tf.Tensor(1.0944082, shape=(), dtype=float32)"
2068,"tf.Tensor(1.3428721, shape=(), dtype=float32)","tf.Tensor(1.1142277, shape=(), dtype=float32)"
2069,"tf.Tensor(1.3743639, shape=(), dtype=float32)","tf.Tensor(1.0807412, shape=(), dtype=float32)"
2070,"tf.Tensor(1.1885188, shape=(), dtype=float32)","tf.Tensor(1.1644822, shape=(), dtype=float32)"
2071,"tf.Tensor(1.3286506, shape=(), dtype=float32)","tf.Tensor(1.1474679, shape=(), dtype=float32)"
2072,"tf.Tensor(1.208126, shape=(), dtype=float32)","tf.Tensor(1.1415693, shape=(), dtype=float32)"
2073,"tf.Tensor(1.1677347, shape=(), dtype=float32)","tf.Tensor(1.1558398, shape=(), dtype=float32)"
2074,"tf.Tensor(1.1894135, shape=(), dtype=float32)","tf.Tensor(1.1723576, shape=(), dtype=float32)"
2075,"tf.Tensor(1.1532865, shape=(), dtype=float32)","tf.Tensor(1.1501435, shape=(), dtype=float32)"
2076,"tf.Tensor(1.1265829, shape=(), dtype=float32)","tf.Tensor(1.2506162, shape=(), dtype=float32)"
2077,"tf.Tensor(1.1193938, shape=(), dtype=float32)","tf.Tensor(1.1444024, shape=(), dtype=float32)"
2078,"tf.Tensor(1.0426955, shape=(), dtype=float32)","tf.Tensor(1.1698948, shape=(), dtype=float32)"
2079,"tf.Tensor(0.9903336, shape=(), dtype=float32)","tf.Tensor(1.1606088, shape=(), dtype=float32)"
2080,"tf.Tensor(0.9800656, shape=(), dtype=float32)","tf.Tensor(1.0666239, shape=(), dtype=float32)"
2081,"tf.Tensor(0.9640998, shape=(), dtype=float32)","tf.Tensor(1.1128943, shape=(), dtype=float32)"
2082,"tf.Tensor(0.9941245, shape=(), dtype=float32)","tf.Tensor(1.0154184, shape=(), dtype=float32)"
2083,"tf.Tensor(0.94545054, shape=(), dtype=float32)","tf.Tensor(1.0072011, shape=(), dtype=float32)"
2084,"tf.Tensor(1.0083042, shape=(), dtype=float32)","tf.Tensor(1.0105937, shape=(), dtype=float32)"
2085,"tf.Tensor(1.0505722, shape=(), dtype=float32)","tf.Tensor(0.91417223, shape=(), dtype=float32)"
2086,"tf.Tensor(0.9902106, shape=(), dtype=float32)","tf.Tensor(0.96884495, shape=(), dtype=float32)"
2087,"tf.Tensor(1.0444556, shape=(), dtype=float32)","tf.Tensor(0.8736616, shape=(), dtype=float32)"
2088,"tf.Tensor(1.049533, shape=(), dtype=float32)","tf.Tensor(0.87026125, shape=(), dtype=float32)"
2089,"tf.Tensor(1.0326251, shape=(), dtype=float32)","tf.Tensor(1.0018802, shape=(), dtype=float32)"
2090,"tf.Tensor(1.1161366, shape=(), dtype=float32)","tf.Tensor(0.8748692, shape=(), dtype=float32)"
2091,"tf.Tensor(1.1813328, shape=(), dtype=float32)","tf.Tensor(0.9799661, shape=(), dtype=float32)"
2092,"tf.Tensor(1.2122481, shape=(), dtype=float32)","tf.Tensor(0.96429247, shape=(), dtype=float32)"
